theta,followerNo,deviation
58.32,1.0,0.005584821193675538
58.32,2.0,0.017362021855461318
58.32,3.0,0.026075577153887863
58.68,0.0,-0.012902053146368608
58.68,1.0,0.0046870482936740565
58.68,2.0,0.01674011675456688
58.68,3.0,0.02561391145709324
59.03999999999999,0.0,-0.014293953562594552
59.03999999999999,1.0,0.0037709644345991222
59.03999999999999,2.0,0.01610774270952664
59.03999999999999,3.0,0.02514675127752586
59.39999999999999,0.0,-0.01571887445398623
59.39999999999999,1.0,0.0028361607553302193
59.39999999999999,2.0,0.015464682027506171
59.39999999999999,3.0,0.024673949543366103
59.76000000000001,0.0,-0.01717763972748898
59.76000000000001,1.0,0.001882220840024651
59.76000000000001,2.0,0.014810714667178981
59.76000000000001,3.0,0.024195360288418843
60.120000000000005,0.0,-0.018671089682548825
60.120000000000005,1.0,0.0009087206596651853
60.120000000000005,2.0,0.014145618170878116
60.120000000000005,3.0,0.02371083854063416
60.480000000000004,0.0,-0.02020008089714942
60.480000000000004,1.0,-8.477147705665544e-05
60.480000000000004,2.0,0.013469167600753451
60.480000000000004,3.0,0.023220240215802157
60.84000000000001,0.0,-0.021765486065027595
60.84000000000001,1.0,-0.0010986949631934806
60.84000000000001,2.0,0.012781135478908467
60.84000000000001,3.0,0.022723422015884065
61.199999999999996,0.0,-0.02336819377855459
61.199999999999996,1.0,-0.0021334969224291456
61.199999999999996,2.0,0.012081291731112387
61.199999999999996,3.0,0.022220241331768253
61.56,0.0,-0.02500910825276037
61.56,1.0,-0.003189632226651362
61.56,2.0,0.011369403634345687
61.56,3.0,0.02171055615035833
61.92,0.0,-0.02668914898525898
61.92,1.0,-0.004267563501390015
61.92,2.0,0.010645235768033778
61.92,3.0,0.021194224965448427
62.279999999999994,0.0,-0.028409250346708603
62.279999999999994,1.0,-0.005367761118071357
62.279999999999994,2.0,0.009908549968745461
62.279999999999994,3.0,0.02067110669222716
62.63999999999999,0.0,-0.030170361095364306
62.63999999999999,1.0,-0.006490703172417511
62.63999999999999,2.0,0.009159105288452984
62.63999999999999,3.0,0.020141060585185944
63.0,0.0,-0.03197344381039002
63.0,1.0,-0.00763687544765812
63.0,2.0,0.008396657956206255
63.0,3.0,0.019603946159150176
63.35999999999999,0.0,-0.03381947423600273
63.35999999999999,1.0,-0.008806771361540733
63.35999999999999,2.0,0.007620961343295818
63.35999999999999,3.0,0.019059623112930968
63.720000000000006,0.0,-0.035709440530862224
63.720000000000006,1.0,-0.010000891896329023
63.720000000000006,2.0,0.0068317659316115
63.720000000000006,3.0,0.018507951255724908
64.08000000000001,0.0,-0.037644342414630216
64.08000000000001,1.0,-0.01121974551010041
64.08000000000001,2.0,0.006028819285552434
64.08000000000001,3.0,0.01794879043564368
64.44,0.0,-0.03962519020332245
64.44,1.0,-0.012463848028184898
64.44,2.0,0.005211866026916923
64.44,3.0,0.017382000470106185
64.80000000000001,0.0,-0.04165300372696823
64.80000000000001,1.0,-0.013733722513858737
64.80000000000001,2.0,0.004380647813332139
64.80000000000001,3.0,0.016807441078158902
65.16000000000001,0.0,-0.04372881111943361
65.16000000000001,1.0,-0.015029899116295375
65.16000000000001,2.0,0.0035349033195446466
65.16000000000001,3.0,0.01622497181392557
65.52,0.0,-0.045853647472525516
65.52,1.0,-0.01635291489441837
65.52,2.0,0.0026743682222432064
65.52,3.0,0.015634452001360266
65.88,0.0,-0.048028553344293456
